filename,width,height,class,xmin,ymin,xmax,ymax
batch_12/000038.jpg,3096,4128,Plastic bag & wrapper,696.1428000000001, 1824.9048,3290.0,4251.0
batch_12/000038.jpg,3096,4128,Bottle,2288.9048000000003, 3128.5713,3475.99995,4284.0
batch_12/000038.jpg,3096,4128,Unlabeled litter,1616.5238, 2275.524,3158.0,4157.0
batch_12/000038.jpg,3096,4128,Unlabeled litter,109.95240000000013, 2187.1904,3164.0,4173.0
batch_12/000039.jpg,2988,5312,Paper,669.0, 18.0,3607.0,5769.0
batch_12/000039.jpg,2988,5312,Plastic bag & wrapper,2027.0, 575.0,3331.0,5562.0
batch_12/000039.jpg,2988,5312,Plastic bag & wrapper,1.0, 422.0,5975.0,8992.0
batch_12/000040.jpg,2988,5312,Plastic bag & wrapper,518.0, 1211.0,4550.0,6749.0
batch_12/000041.jpg,2988,5312,Bottle cap,1361.0, 1377.0,3513.0,5914.0
batch_12/000041.jpg,2988,5312,Unlabeled litter,2378.0, 4791.0,3073.0,5735.0
batch_12/000042.jpg,2988,5312,Bottle cap,1172.0, 2272.0,3401.0,5747.0
batch_12/000043.jpg,4160,3120,Can,746.0, 2233.0,4428.0,3334.0
batch_12/000043.jpg,4160,3120,Can,1404.0, 1963.0,4345.0,3285.0
batch_12/000043.jpg,4160,3120,Can,2336.0, 1337.0,4300.0,3276.0
batch_12/000043.jpg,4160,3120,Plastic bag & wrapper,1646.0, 1920.0,4331.0,3274.0
batch_12/000043.jpg,4160,3120,Plastic bag & wrapper,2016.0, 2157.0,4542.0,3326.0
batch_12/000043.jpg,4160,3120,Carton,2074.0, 2548.0,4217.0,3233.0
batch_12/000043.jpg,4160,3120,Bottle,2552.0, 1486.0,4403.0,3383.0
batch_12/000043.jpg,4160,3120,Bottle cap,2750.0, 1715.0,4206.0,3156.0
batch_12/000044.jpg,3024,4032,Can,1275.0, 2425.0,3284.0,4369.0
batch_12/000045.jpg,2976,3968,Bottle,1377.0, 1499.0,3070.0,4100.0
batch_12/000046.jpg,2976,3968,Cup,1742.0, 1929.0,3208.0,4284.0
batch_12/000046.jpg,2976,3968,Straw,1852.0, 1821.0,3042.0,4342.0
batch_12/000046.jpg,2976,3968,Straw,2321.0, 2488.0,3274.0,4120.0
batch_12/000046.jpg,2976,3968,Lid,2228.0, 2488.0,3234.0,4215.0
batch_12/000046.jpg,2976,3968,Cup,2225.0, 2488.0,3237.0,4250.0
batch_12/000046.jpg,2976,3968,Cigarette,2356.0, 2387.0,2994.0,4033.0
batch_12/000046.jpg,2976,3968,Cigarette,2346.0, 1440.0,3042.0,4000.0
batch_12/000046.jpg,2976,3968,Lid,1777.0, 1929.0,3172.0,4078.0
batch_12/000046.jpg,2976,3968,Cigarette,2213.0, 474.0,3023.0,3996.0
batch_12/000047.jpg,2976,3968,Carton,590.0, 1051.0,3364.0,4092.0
batch_12/000047.jpg,2976,3968,Carton,943.0, 923.0,3156.0,4927.0
batch_12/000047.jpg,2976,3968,Bottle,1504.0, 1678.0,3117.0,4083.0
batch_12/000047.jpg,2976,3968,Bottle cap,1505.0, 1764.0,2999.0,3993.0
batch_12/000047.jpg,2976,3968,Bottle cap,1403.0, 1156.0,3004.0,3989.0
batch_12/000047.jpg,2976,3968,Bottle cap,1469.0, 959.0,3003.0,3982.0
batch_12/000047.jpg,2976,3968,Bottle,1450.0, 964.0,3038.0,4154.0
batch_12/000047.jpg,2976,3968,Cup,1532.0, 1051.0,3055.0,4077.0
batch_12/000047.jpg,2976,3968,Plastic bag & wrapper,1521.0, 998.0,3101.0,4027.0
batch_12/000047.jpg,2976,3968,Plastic bag & wrapper,1032.0, 305.0,3059.0,4200.0
batch_12/000047.jpg,2976,3968,Cigarette,1905.0, 2662.0,3033.0,3997.0
batch_12/000048.jpg,2976,3968,Other plastic,1286.0, 1761.0,3510.0,4248.0
batch_12/000048.jpg,2976,3968,Rope & strings,2039.0, 2323.0,3100.0,4130.0
batch_12/000049.jpg,2976,3968,Cup,1272.0, 1706.0,3372.0,4485.0
batch_12/000049.jpg,2976,3968,Unlabeled litter,1489.0, 2992.0,3094.0,4068.0
batch_12/000050.jpg,2976,3968,Cigarette,1050.0, 35.0,3036.0,4016.0
batch_12/000050.jpg,2976,3968,Cigarette,1208.0, 107.0,2995.0,4013.0
batch_12/000050.jpg,2976,3968,Cigarette,1302.0, 330.0,3050.0,4041.0
batch_12/000050.jpg,2976,3968,Cigarette,1872.0, 139.0,3008.0,4036.0
batch_12/000050.jpg,2976,3968,Cigarette,1492.0, 442.0,3057.0,3999.0
batch_12/000050.jpg,2976,3968,Cigarette,2769.0, 497.0,3080.0,4035.0
batch_12/000050.jpg,2976,3968,Cigarette,2231.0, 601.0,3002.0,4002.0
batch_12/000050.jpg,2976,3968,Cigarette,943.0, 2528.0,3064.0,4039.0
batch_12/000050.jpg,2976,3968,Rope & strings,364.0, 1951.0,4077.0,4455.0
batch_12/000050.jpg,2976,3968,Bottle cap,1145.0, 2484.0,3054.0,4050.0
batch_12/000050.jpg,2976,3968,Other plastic,1551.0, 2099.0,3013.0,4016.0
batch_12/000050.jpg,2976,3968,Other plastic,1670.0, 2471.0,3038.0,4033.0
batch_12/000050.jpg,2976,3968,Unlabeled litter,479.0, 2405.0,3029.0,3988.0
batch_12/000050.jpg,2976,3968,Unlabeled litter,787.0, 2296.0,3030.0,4070.0
batch_12/000050.jpg,2976,3968,Unlabeled litter,847.0, 1498.0,3038.0,4025.0
batch_12/000050.jpg,2976,3968,Cigarette,751.0, 852.0,3059.0,4031.0
batch_12/000051.jpg,3968,2976,Other plastic,2911.0, 672.0,4045.0,3048.0
batch_12/000051.jpg,3968,2976,Cigarette,342.0, 364.0,4056.0,3127.0
batch_12/000051.jpg,3968,2976,Cigarette,100.0, 1295.0,4004.0,3382.0
batch_12/000051.jpg,3968,2976,Cigarette,861.0, 2617.0,4082.0,3125.0
batch_12/000051.jpg,3968,2976,Other plastic,2880.0, 2693.0,4057.0,3161.0
batch_12/000051.jpg,3968,2976,Other plastic,2483.0, 2049.0,3992.0,3011.0
batch_12/000051.jpg,3968,2976,Other plastic,1829.0, 2104.0,3992.0,3011.0
batch_12/000051.jpg,3968,2976,Other plastic,1659.0, 1839.0,4051.0,3064.0
batch_12/000051.jpg,3968,2976,Other plastic,1360.0, 1882.0,3994.0,3004.0
batch_12/000051.jpg,3968,2976,Other plastic,1053.0, 2756.0,4002.0,3015.0
batch_12/000051.jpg,3968,2976,Other plastic,486.0, 2344.0,4063.0,3130.0
batch_12/000051.jpg,3968,2976,Other plastic,2860.0, 868.0,4015.0,3005.0
batch_12/000051.jpg,3968,2976,Unlabeled litter,1481.0, 1546.0,4214.0,3174.0
batch_12/000051.jpg,3968,2976,Cigarette,374.0, 1577.0,4031.0,3114.0
batch_12/000051.jpg,3968,2976,Cigarette,646.0, 2450.0,4121.0,3073.0
batch_12/000051.jpg,3968,2976,Cigarette,879.0, 2819.0,4071.0,3037.0
batch_12/000051.jpg,3968,2976,Other plastic,2753.0, 1702.0,3999.0,3005.0
batch_12/000052.jpg,2988,5312,Cup,1011.0, 1589.0,3812.0,6094.0
batch_12/000053.jpg,2988,5312,Can,204.0, 2055.0,5071.0,7019.0
batch_12/000054.jpg,2988,5312,Cup,978.0, 1615.0,3970.0,6105.0
batch_12/000055.jpg,3120,4160,Plastic bag & wrapper,473.0, 3471.0,3698.0,4846.0
batch_12/000055.jpg,3120,4160,Plastic bag & wrapper,1038.0, 1997.0,4425.0,5431.0
batch_12/000055.jpg,3120,4160,Plastic bag & wrapper,2282.0, 2446.0,3781.0,4751.0
batch_12/000056.jpg,4160,3120,Plastic bag & wrapper,1169.0, 286.0,5655.0,5040.0
batch_12/000057.jpg,3120,4160,Plastic bag & wrapper,1468.0, 2181.0,3628.0,4597.0
batch_12/000057.jpg,3120,4160,Plastic bag & wrapper,2254.0, 1217.0,3369.0,4333.0
batch_12/000057.jpg,3120,4160,Unlabeled litter,2331.0, 791.0,3349.0,4364.0
batch_12/000057.jpg,3120,4160,Unlabeled litter,2744.0, 3150.0,3367.0,4371.0
batch_12/000057.jpg,3120,4160,Bottle,1277.0, 311.0,3593.0,4345.0
batch_12/000057.jpg,3120,4160,Unlabeled litter,353.0, 951.0,3205.0,4209.0
batch_12/000057.jpg,3120,4160,Plastic bag & wrapper,848.0, 3785.0,3377.0,4343.0
batch_12/000057.jpg,3120,4160,Cigarette,2747.0, 154.0,3153.0,4210.0
batch_12/000057.jpg,3120,4160,Plastic bag & wrapper,1343.0, 3815.0,3209.0,4281.0
batch_12/000058.jpg,3024,4032,Plastic bag & wrapper,305.0, 1496.0,3951.0,4589.0
batch_12/000058.jpg,3024,4032,Paper,2449.0, 1724.0,3206.0,4258.0
batch_12/000058.jpg,3024,4032,Plastic bag & wrapper,1991.0, 3585.0,3149.0,4177.0
batch_12/000058.jpg,3024,4032,Plastic bag & wrapper,1548.0, 3791.0,3150.0,4163.0
batch_12/000058.jpg,3024,4032,Carton,2122.0, 3489.0,3121.0,4134.0
batch_12/000058.jpg,3024,4032,Carton,1019.0, 3373.0,3181.0,4147.0
batch_12/000058.jpg,3024,4032,Unlabeled litter,994.0, 3009.0,3168.0,4099.0
batch_12/000059.jpg,3024,4032,Bottle,237.0, 2277.0,3734.0,4322.0
batch_12/000059.jpg,3024,4032,Plastic bag & wrapper,1512.0, 491.0,3135.0,4191.0
batch_12/000059.jpg,3024,4032,Plastic bag & wrapper,1772.0, 634.0,3128.0,4147.0
batch_12/000059.jpg,3024,4032,Bottle cap,2743.0, 2267.0,3084.0,4114.0
batch_12/000059.jpg,3024,4032,Plastic bag & wrapper,134.0, 264.0,3250.0,4220.0
batch_12/000059.jpg,3024,4032,Plastic bag & wrapper,235.0, 168.0,3191.0,4132.0
batch_12/000060.jpg,4560,2160,Plastic bag & wrapper,1862.0, 785.40906,5044.0,2578.21774
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,2823.0, 643.0,3097.0,4055.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,2706.0, 697.0,3183.0,4084.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,2508.0, 814.0,3122.0,4118.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,2368.0, 845.0,3205.0,4241.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1939.0, 1500.0,3150.0,4135.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1852.0, 1718.0,3197.0,4262.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1643.0, 1628.0,3335.0,4221.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1885.0, 1686.0,3223.0,4138.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1273.0, 1764.0,3289.0,4270.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1210.0, 1513.0,3262.0,4182.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1214.0, 1321.0,3209.0,4243.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,775.0, 1405.0,3466.0,4415.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,518.0, 2299.0,3369.0,4349.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,582.0, 2134.0,3248.0,4198.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,822.0, 2551.0,3225.0,4281.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1384.0, 2614.0,3408.0,4366.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1294.0, 2088.0,3569.0,4640.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1614.0, 1867.0,3141.0,4250.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1808.0, 2033.0,3174.0,4208.0
batch_12/000061.jpg,3000,4000,Unlabeled litter,1514.0, 1751.0,3134.0,4142.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1022.0, 2550.0,3356.0,4368.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1034.0, 2506.0,3327.0,4223.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1443.0, 3017.0,3359.0,4241.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1200.0, 2327.0,3219.0,4268.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1331.0, 2265.0,3243.0,4308.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,893.0, 2254.0,3347.0,4243.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,436.0, 2682.0,3195.0,4230.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,648.0, 3061.0,3207.0,4147.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,767.0, 3104.0,3196.0,4245.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1051.0, 2807.0,3467.0,4396.0
batch_12/000061.jpg,3000,4000,Bottle,490.0, 1916.0,3178.0,4283.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,680.0, 1857.0,3250.0,4118.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,692.0, 1263.0,3145.0,4089.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,463.0, 3630.0,3114.0,4118.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1491.0, 2397.0,3129.0,4187.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,1050.0, 2083.0,3089.0,4090.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,942.0, 2198.0,3080.0,4111.0
batch_12/000061.jpg,3000,4000,Plastic bag & wrapper,847.0, 2322.0,3085.0,4110.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,105.0, 479.0,4195.0,3064.0
batch_12/000062.jpg,4000,3000,Paper,455.0, 1479.0,4375.0,3334.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,361.0, 1378.0,4150.0,3119.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,773.0, 1724.0,4356.0,3239.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,979.0, 1669.0,4676.0,3382.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1552.0, 1786.0,4367.0,3407.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1110.0, 2261.0,4675.0,3564.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,2798.0, 366.0,4293.0,3161.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2208.0, 1344.0,4139.0,3094.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2519.0, 1670.0,4062.0,3042.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2780.0, 1572.0,4053.0,3054.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,3043.0, 1548.0,4056.0,3063.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,3427.0, 1635.0,4174.0,3104.0
batch_12/000062.jpg,4000,3000,Straw,2175.0, 547.0,4052.0,3070.0
batch_12/000062.jpg,4000,3000,Lid,2211.0, 581.0,4046.0,3055.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,790.0, 1568.0,4138.0,3081.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,322.0, 1790.0,4177.0,3201.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,783.0, 1989.0,4174.0,3093.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2575.0, 2817.0,4328.0,3179.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,3474.0, 1958.0,4243.0,3146.0
batch_12/000062.jpg,4000,3000,Styrofoam piece,2522.0, 1334.0,4149.0,3126.0
batch_12/000062.jpg,4000,3000,Styrofoam piece,2664.0, 1153.0,4147.0,3090.0
batch_12/000062.jpg,4000,3000,Styrofoam piece,2750.0, 1487.0,4099.0,3116.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,1344.0, 1230.0,4074.0,3071.0
batch_12/000062.jpg,4000,3000,Plastic container,1667.0, 1480.0,4158.0,3112.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1542.0, 1587.0,4164.0,3216.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1345.0, 1668.0,4146.0,3104.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1608.0, 1703.0,4134.0,3132.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,1485.0, 1728.0,4106.0,3054.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2236.0, 2001.0,4152.0,3108.0
batch_12/000062.jpg,4000,3000,Styrofoam piece,2242.0, 2675.0,4186.0,3134.0
batch_12/000062.jpg,4000,3000,Styrofoam piece,1355.0, 1510.0,4101.0,3100.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,1386.0, 1479.0,4074.0,3083.0
batch_12/000062.jpg,4000,3000,Plastic bag & wrapper,2439.0, 1599.0,4122.0,3054.0
batch_12/000062.jpg,4000,3000,Straw,3355.0, 1617.0,4223.0,3140.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,840.0, 2300.0,4097.0,3081.0
batch_12/000062.jpg,4000,3000,Unlabeled litter,2679.0, 2707.0,4067.0,3059.0
batch_12/000063.jpg,2368,4208,Carton,1283.6255, 1117.0,2495.161,4446.0
batch_12/000063.jpg,2368,4208,Plastic bag & wrapper,1508.2736, 3478.0,2913.4605,4744.0
batch_12/000064.jpg,2368,4208,Plastic bag & wrapper,1131.9558, 2074.0,2938.4818,4850.0
batch_12/000065.jpg,2368,4208,Plastic bag & wrapper,1041.0, 2305.0,3038.0,4816.0
batch_12/000066.jpg,4208,2368,Blister pack,1072.0, 880.97186,5084.0,3147.62994
batch_12/000066.jpg,4208,2368,Plastic bag & wrapper,2750.0, 576.4591,4763.0,2953.4818999999998
batch_12/000066.jpg,4208,2368,Unlabeled litter,2556.0, 955.0148,4717.0,2836.9895
batch_12/000066.jpg,4208,2368,Unlabeled litter,1273.0, 532.67456,4573.0,2479.14074
batch_12/000067.jpg,2368,4208,Straw,368.4666, 1010.0,3421.3339,4660.0
batch_12/000067.jpg,2368,4208,Cup,724.6119, 3071.0,3385.8594,4979.0
batch_12/000068.jpg,2368,4208,Bottle,167.21175, 1527.0,4302.4496500000005,5078.0
batch_12/000069.jpg,2368,4208,Plastic bag & wrapper,467.39468, 1192.0,4112.473019999999,6053.0
batch_12/000070.jpg,2368,4208,Plastic bag & wrapper,502.42426, 1363.0,3728.14854,5521.0
batch_12/000071.jpg,1512,2016,Plastic bag & wrapper,437.0, 709.0,2133.0,2752.0
batch_12/000072.jpg,3120,4160,Cup,1039.0, 1287.0,4201.0,5660.0
batch_12/000073.jpg,3120,4160,Plastic bag & wrapper,274.0, 1261.0,5277.0,6188.0
batch_12/000074.jpg,3120,4160,Cup,1054.0, 1364.0,3471.0,4369.0
batch_12/000074.jpg,3120,4160,Straw,1368.0, 1458.0,3405.0,4265.0
batch_12/000074.jpg,3120,4160,Straw,975.0, 3642.0,3795.0,4411.0
batch_12/000074.jpg,3120,4160,Unlabeled litter,470.0, 1167.0,3357.0,4394.0
batch_12/000074.jpg,3120,4160,Plastic bag & wrapper,821.0, 1153.0,3164.0,4219.0
batch_12/000074.jpg,3120,4160,Cup,2309.0, 1566.0,3484.0,4486.0
batch_12/000074.jpg,3120,4160,Unlabeled litter,1984.0, 1743.0,3484.0,4423.0
batch_12/000074.jpg,3120,4160,Unlabeled litter,2469.0, 892.0,3559.0,4402.0
batch_12/000074.jpg,3120,4160,Cup,2346.0, 228.0,3411.0,4359.0
batch_12/000075.jpg,4160,3120,Straw,205.0, 1936.0,4465.0,3540.0
batch_12/000075.jpg,4160,3120,Straw,3019.0, 1647.0,4902.0,3234.0
batch_12/000076.jpg,4160,3120,Can,1737.0, 1019.0,5571.0,3901.0
batch_12/000077.jpg,3120,4160,Can,726.0, 3214.0,4429.0,5021.0
batch_12/000077.jpg,3120,4160,Can,687.0, 353.0,4435.0,4996.0
batch_12/000078.jpg,4160,3120,Plastic bag & wrapper,626.0, 955.5,7284.0,5259.5
batch_12/000079.jpg,3120,4160,Bottle,748.0, 865.0,4054.0,7001.0
batch_12/000079.jpg,3120,4160,Bottle cap,878.0, 863.0,3500.0,4360.0
batch_12/000080.jpg,4160,3120,Paper,1582.75, 1241.5,6142.5,4205.5
batch_12/000081.jpg,4160,3120,Plastic bag & wrapper,60.0, 907.0,7269.0,4887.0
batch_12/000082.jpg,3120,4160,Plastic bag & wrapper,474.0, 188.0,4593.0,7642.0
batch_12/000083.jpg,4160,3120,Plastic bag & wrapper,1128.0, 478.0,6302.0,4683.0
batch_12/000084.jpg,4160,3120,Lid,700.0, 828.0,4350.0,3286.0
batch_12/000084.jpg,4160,3120,Paper bag,661.0, 1437.0,4529.0,3501.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,538.0, 1403.0,4736.0,3583.0
batch_12/000084.jpg,4160,3120,Bottle,2424.0, 2284.0,4409.0,3538.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,2832.0, 1245.0,4669.0,3710.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,2540.0, 1646.0,4463.0,3398.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,3414.0, 914.0,4306.0,3296.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,3644.0, 1059.0,4340.0,3196.0
batch_12/000084.jpg,4160,3120,Plastic bag & wrapper,3350.0, 2787.0,4637.0,3450.0
batch_12/000084.jpg,4160,3120,Can,136.0, 2970.0,4394.0,3262.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,1939.6667, 3258.0476,3546.0,4742.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,1613.3334, 2397.0476,3359.2857,4516.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,1741.2856, 1742.6666,3322.0,4461.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,920.2857, 974.1905,3335.9999,4379.9999
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,726.5714, 697.1428,3370.0,4444.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,6.0, 3431.0476,3329.0,4727.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,2191.0952, 1427.2858,3233.0,4364.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,1264.1428, 983.6667,3278.0,4372.0
batch_12/000085.jpg,3120,4160,Lid,2902.7144, 1630.0476,3218.0,4266.0
batch_12/000085.jpg,3120,4160,Other plastic,3013.0952, 1434.5714,3160.0,4216.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,2110.0, 832.0,3278.0,4364.0
batch_12/000085.jpg,3120,4160,Plastic bag & wrapper,564.0, 1372.0,3314.0,4260.0
batch_12/000086.jpg,3120,4160,Carton,1478.0, 2524.0,3486.0,5155.0
batch_12/000086.jpg,3120,4160,Plastic bag & wrapper,1658.0, 290.0,3744.0,4727.0
batch_12/000086.jpg,3120,4160,Plastic bag & wrapper,1615.0, 674.0,3307.0,4364.0
batch_12/000086.jpg,3120,4160,Plastic bag & wrapper,1816.0, 3630.0,4219.0,4672.0
batch_12/000087.jpg,3120,4160,Cup,661.0, 438.0,3764.0,4863.0
batch_12/000087.jpg,3120,4160,Plastic bag & wrapper,1736.0, 1834.0,3329.0,4356.0
batch_12/000087.jpg,3120,4160,Plastic bag & wrapper,1717.0, 2027.0,3332.0,4488.0
batch_12/000087.jpg,3120,4160,Carton,1065.0, 1188.0,3854.0,4960.0
batch_12/000087.jpg,3120,4160,Plastic bag & wrapper,1833.0, 3042.0,3961.0,5255.0
batch_12/000088.jpg,4160,3120,Bottle,301.0, 92.0,4511.0,3250.0
batch_12/000088.jpg,4160,3120,Bottle cap,605.0, 148.0,4206.0,3168.0
batch_12/000088.jpg,4160,3120,Bottle cap,778.0, 1757.0,4228.0,3187.0
batch_12/000088.jpg,4160,3120,Lid,506.0, 2182.0,4417.0,3433.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,105.0, 1781.0,4573.0,3491.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,703.0, 1900.0,4408.0,3318.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,3061.0, 252.0,4711.0,3481.0
batch_12/000088.jpg,4160,3120,Straw,3896.0, 300.0,4219.0,3462.0
batch_12/000088.jpg,4160,3120,Unlabeled litter,3582.0, 568.0,4536.0,3416.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,3508.0, 2198.0,4660.0,3577.0
batch_12/000088.jpg,4160,3120,Unlabeled litter,3032.0, 2017.0,4297.0,3243.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,3536.0, 3037.0,4295.0,3200.0
batch_12/000088.jpg,4160,3120,Plastic container,1744.0, 2051.0,4476.0,3913.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,1526.0, 306.0,4471.0,3280.0
batch_12/000088.jpg,4160,3120,Plastic bag & wrapper,2493.0, 1674.0,4363.0,3255.0
batch_12/000089.jpg,3120,4160,Straw,563.0, 323.0,3959.0,5566.0
batch_12/000089.jpg,3120,4160,Plastic bag & wrapper,1224.0, 1363.0,5014.0,4689.0
batch_12/000089.jpg,3120,4160,Plastic bag & wrapper,860.0, 1.0,5376.0,5546.0
batch_12/000089.jpg,3120,4160,Cup,556.0, 2068.0,4683.0,5052.0
batch_12/000089.jpg,3120,4160,Plastic bag & wrapper,443.0, 4068.0,3889.0,4249.0
batch_12/000089.jpg,3120,4160,Plastic bag & wrapper,1575.0, 3869.0,3844.0,4448.0
batch_12/000090.jpg,4160,3120,Plastic bag & wrapper,243.0, 796.0,4798.0,3768.0
batch_12/000090.jpg,4160,3120,Plastic bag & wrapper,1779.0, 1913.0,4911.0,3886.0
batch_12/000090.jpg,4160,3120,Bottle cap,2586.0, 2884.0,4280.0,3221.0
batch_12/000090.jpg,4160,3120,Bottle,3205.0, 1321.0,4624.0,3851.0
batch_12/000090.jpg,4160,3120,Bottle cap,224.0, 8.0,4261.0,3185.0
batch_12/000090.jpg,4160,3120,Unlabeled litter,4032.0, 2818.0,4271.0,3415.0
batch_12/000091.jpg,4160,3120,Straw,482.0, 714.0,5079.0,4486.0
batch_12/000091.jpg,4160,3120,Lid,42.0, 663.0,5536.0,4179.0
batch_12/000091.jpg,4160,3120,Cup,41.0, 665.0,5633.0,4645.0
batch_12/000091.jpg,4160,3120,Plastic bag & wrapper,1294.0, 486.0,4604.0,3425.0
batch_12/000091.jpg,4160,3120,Cup,2778.0, 655.0,5538.0,4490.0
batch_12/000091.jpg,4160,3120,Lid,2927.0, 657.0,5388.0,4154.0
batch_12/000091.jpg,4160,3120,Straw,3149.0, 712.0,5166.0,3746.0
batch_12/000091.jpg,4160,3120,Plastic bag & wrapper,2675.0, 2391.0,4496.0,3618.0
batch_12/000091.jpg,4160,3120,Plastic bag & wrapper,1267.0, 2844.0,5338.0,3394.0
batch_12/000091.jpg,4160,3120,Plastic bag & wrapper,0.0, 1525.0,4535.0,3561.0
batch_12/000091.jpg,4160,3120,Plastic bag & wrapper,1445.0, 863.0,4898.0,4324.0
batch_12/000092.jpg,3120,4160,Cup,1010.0, 2975.0,3912.0,4897.0
batch_12/000092.jpg,3120,4160,Plastic bag & wrapper,1399.0, 3499.0,3478.0,4395.0
batch_12/000092.jpg,3120,4160,Lid,734.0, 582.0,3523.0,4553.0
batch_12/000093.jpg,4160,3120,Bottle,1082.0, 2255.0,6196.0,3858.0
batch_12/000093.jpg,4160,3120,Other plastic,2867.0, 2835.0,4385.0,3404.0
batch_12/000093.jpg,4160,3120,Plastic bag & wrapper,674.0, 2706.0,5102.0,3470.0
